event_id,event_cause,corridor,police_station,latitude,longitude,is_weekend,is_peak_hour,is_night_event,historical_corridor_risk,historical_police_station_risk,historical_cluster_risk,historical_cause_closure_rate,historical_corridor_closure_rate,target_priority,target_requires_road_closure,target_event_duration_minutes
FKID003119,construction,ORR East 2,HAL Old Airport,12.9687003,77.7013565,False,False,True,0.0229,0.0442,0.9036,0.2646,0.016,High,0,240.51
FKID003114,vehicle_breakdown,Bellary Road 1,Sadashivanagar,13.0144606,77.583683,False,False,True,0.0746,0.037,0.9036,0.0429,0.0541,High,0,6.55
FKID003117,others,Non-corridor,Upparpet,12.974347,77.578087,False,False,True,0.3822,0.0077,0.9036,0.0862,0.121,Low,0,17.95
FKID003126,vehicle_breakdown,Bellary Road 1,High ground,12.9931198,77.5848134,False,False,False,0.0746,0.0226,0.9036,0.0429,0.0541,High,0,0.0
FKID003118,vehicle_breakdown,Bellary Road 2,Yelahanka,13.1211366,77.6100947,False,False,False,0.0464,0.0461,0.9036,0.0429,0.0317,High,0,21.91
FKID003120,congestion,ORR North 2,Kodigehalli,13.0445034,77.582974,False,False,False,0.0288,0.0333,0.9036,0.0441,0.0426,High,0,0.0
FKID003125,vehicle_breakdown,Mysore Road,Byatarayanapura,12.9563433,77.5476767,False,False,False,0.0909,0.0363,0.9036,0.0429,0.1104,High,0,0.0
FKID003122,vehicle_breakdown,Non-corridor,Sheshadripuram,12.9897966,77.5721842,False,False,False,0.3822,0.015,0.9036,0.0429,0.121,Low,0,0.0
FKID003121,vehicle_breakdown,Non-corridor,Wilson Garden,12.9541999,77.5902899,False,True,False,0.3822,0.0128,0.9036,0.0429,0.121,Low,0,0.0
FKID003127,public_event,Non-corridor,Thalagattapura,12.8441817,77.5766517,False,True,False,0.3822,0.0061,0.0012,0.4643,0.121,Low,1,2.52
FKID003131,vehicle_breakdown,ORR North 1,Banaswadi,13.0142433,77.6618833,False,True,False,0.0336,0.03,0.9036,0.0429,0.08,High,0,35.83
FKID003136,vehicle_breakdown,Varthur Road,Whitefield,12.9556387,77.7186386,False,True,False,0.0094,0.0221,0.9036,0.0429,0.1169,High,0,0.0
FKID003137,vehicle_breakdown,ORR North 2,Kodigehalli,13.0475167,77.5780073,False,True,False,0.0288,0.0333,0.9036,0.0429,0.0426,High,0,0.0
FKID003132,vehicle_breakdown,Bellary Road 1,High ground,12.9966828,77.5848333,False,True,False,0.0746,0.0226,0.9036,0.0429,0.0541,High,0,23.15
FKID003134,pot_holes,Varthur Road,HAL Old Airport,12.9544642,77.7005552,False,True,False,0.0094,0.0442,0.9036,0.0242,0.1169,High,0,1484.13
FKID003133,construction,ORR East 2,HAL Old Airport,12.9687789,77.7015288,False,True,False,0.0229,0.0442,0.9036,0.2646,0.016,High,0,744.33
FKID003143,vehicle_breakdown,Non-corridor,Pulikeshinagar(F.Town),13.0011265,77.616034,False,True,False,0.3822,0.0091,0.9036,0.0429,0.121,Low,0,0.0
FKID003144,vehicle_breakdown,Mysore Road,Halasuru Gate,12.9641668,77.5800257,False,False,False,0.0909,0.0363,0.9036,0.0429,0.1104,High,0,0.0
FKID003149,vehicle_breakdown,Mysore Road,Halasuru Gate,12.9640277,77.583566,False,False,False,0.0909,0.0363,0.9036,0.0429,0.1104,High,0,0.0
FKID003135,vehicle_breakdown,Mysore Road,Byatarayanapura,12.9572691,77.5518103,False,False,False,0.0909,0.0363,0.9036,0.0429,0.1104,High,0,0.0
FKID003138,vehicle_breakdown,Old Madras Road,Halasur,12.9725013,77.6196495,False,False,False,0.0322,0.0144,0.9036,0.0429,0.0456,High,0,13.46
FKID003139,vehicle_breakdown,Non-corridor,Madiwala,12.8958522,77.6259807,False,False,False,0.3822,0.0225,0.9036,0.0429,0.121,Low,0,0.0
FKID003141,vehicle_breakdown,Non-corridor,Sheshadripuram,12.9879573,77.5742432,False,False,False,0.3822,0.015,0.9036,0.0429,0.121,Low,0,51.76
FKID003142,others,West of Chord Road,Vijayanagara,12.958109,77.5338698,False,False,True,0.0213,0.0071,0.9036,0.0862,0.0632,High,0,0.0
FKID003140,others,West of Chord Road,Vijayanagara,12.958154,77.533786,False,False,True,0.0213,0.0071,0.9036,0.0862,0.0632,High,0,0.0
FKID003146,others,West of Chord Road,Byatarayanapura,12.95798,77.5338267,False,False,True,0.0213,0.0363,0.9036,0.0862,0.0632,High,0,14429.63
FKID003145,pot_holes,Non-corridor,K.G. Halli,13.0019662,77.6119643,False,False,True,0.3822,0.0091,0.9036,0.0242,0.121,Low,0,0.0
FKID003147,vehicle_breakdown,Magadi Road,Kamakshipalya,12.9855084,77.5249762,False,False,True,0.03,0.0274,0.9036,0.0429,0.0408,High,0,0.0
FKID003153,procession,Non-corridor,Adugodi,12.9364416,77.6072177,False,False,True,0.3822,0.0147,0.9036,0.2639,0.121,Low,0,376.53
FKID003155,vehicle_breakdown,Bellary Road 1,Kodigehalli,13.0458571,77.590955,False,False,True,0.0746,0.0333,0.9036,0.0429,0.0541,High,0,0.0
FKID003148,vehicle_breakdown,IRR(Thanisandra road),Adugodi,12.9276054,77.6210679,False,False,True,0.0116,0.0147,0.9036,0.0429,0.0632,High,0,18.79
FKID003150,vehicle_breakdown,CBD 1,Shivajinagar,12.9800149,77.602535,False,False,True,0.0032,0.0114,0.9036,0.0429,0.1154,High,0,44.65
FKID003159,vehicle_breakdown,ORR North 2,Jalahalli,13.0417562,77.547087,False,False,True,0.0288,0.0241,0.9036,0.0429,0.0426,High,0,0.0
FKID003154,accident,Bellary Road 2,Kodigehalli,13.0684462,77.592898,False,False,True,0.0464,0.0333,0.9036,0.0301,0.0317,High,0,0.0
FKID003152,vehicle_breakdown,ORR East 1,HAL Old Airport,12.94095523,77.696044,False,False,True,0.0299,0.0442,0.9036,0.0429,0.0738,High,0,76.91
FKID003158,accident,ORR North 1,Hebbala,13.0435562,77.6066611,False,False,True,0.0336,0.0165,0.9036,0.0301,0.08,High,0,0.0
FKID003151,vehicle_breakdown,Bellary Road 1,Sadashivanagar,13.0092612,77.583788,False,False,True,0.0746,0.037,0.9036,0.0429,0.0541,High,0,0.0
FKID003157,vehicle_breakdown,Mysore Road,Halasuru Gate,12.966984,77.5949181,False,False,True,0.0909,0.0363,0.9036,0.0429,0.1104,High,0,17.56
FKID003167,vehicle_breakdown,ORR North 1,Banaswadi,12.9973642,77.6702002,False,False,True,0.0336,0.03,0.9036,0.0429,0.08,High,0,0.0
FKID003165,congestion,ORR North 2,Kodigehalli,13.0455337,77.5818221,False,False,True,0.0288,0.0333,0.9036,0.0441,0.0426,High,0,0.0
FKID003168,vehicle_breakdown,Non-corridor,Whitefield,12.9391209,77.7471098,False,False,True,0.3822,0.0221,0.0088,0.0429,0.121,Low,0,0.0
FKID003156,vehicle_breakdown,Non-corridor,Halasuru Gate,12.9622461,77.5939491,False,False,True,0.3822,0.0363,0.9036,0.0429,0.121,Low,0,16.37
FKID003169,vehicle_breakdown,Non-corridor,Jnanabharathi,12.9668264,77.5051595,False,False,True,0.3822,0.0164,0.9036,0.0429,0.121,Low,0,0.0
FKID003160,pot_holes,Non-corridor,Hulimavu,12.8759288,77.6169593,False,False,True,0.3822,0.0143,0.0027,0.0242,0.121,Low,0,0.0
FKID003161,others,Non-corridor,Rajajinagar,12.9852301,77.5564059,False,False,True,0.3822,0.0127,0.9036,0.0862,0.121,Low,1,51.7
FKID003162,vehicle_breakdown,Non-corridor,Wilson Garden,12.9449742,77.5967922,False,False,True,0.3822,0.0128,0.9036,0.0429,0.121,Low,0,0.0
FKID003177,vehicle_breakdown,ORR West 1,Banashankari,12.9298983,77.5442921,False,False,True,0.0206,0.0125,0.9036,0.0429,0.0298,High,0,0.0
FKID003163,road_conditions,Non-corridor,Hulimavu,12.867873,77.6167195,False,False,True,0.3822,0.0143,0.0004,0.1235,0.121,Low,0,0.0
FKID003171,vehicle_breakdown,Bellary Road 2,Yelahanka,13.1220156,77.6106667,False,False,True,0.0464,0.0461,0.9036,0.0429,0.0317,High,0,0.0
FKID003173,vehicle_breakdown,Bellary Road 1,Kodigehalli,13.0528824,77.5934022,False,False,True,0.0746,0.0333,0.9036,0.0429,0.0541,High,0,0.0
FKID003164,vehicle_breakdown,ORR North 2,Jalahalli,13.0454067,77.5565583,False,False,True,0.0288,0.0241,0.9036,0.0429,0.0426,High,0,23.54
FKID003174,vehicle_breakdown,Mysore Road,Chamarajpet,12.9615183,77.5606438,False,False,False,0.0909,0.0235,0.9036,0.0429,0.1104,High,0,0.0
FKID003175,vehicle_breakdown,ORR West 1,Banashankari,12.9338941,77.5386159,False,False,False,0.0206,0.0125,0.9036,0.0429,0.0298,High,0,0.0
FKID003166,vehicle_breakdown,Hosur Road,Madiwala,12.92194178,77.62088254,False,False,False,0.0365,0.0225,0.9036,0.0429,0.057,High,0,65.48
FKID003176,vehicle_breakdown,Magadi Road,Kamakshipalya,12.9901121,77.5048214,False,False,False,0.03,0.0274,0.9036,0.0429,0.0408,High,0,0.0
FKID003170,vehicle_breakdown,Non-corridor,Jayanagara,12.9316275,77.5802615,False,False,False,0.3822,0.0218,0.9036,0.0429,0.121,Low,0,66.91
FKID003172,others,Non-corridor,Wilson Garden,12.9458378,77.5953888,False,False,False,0.3822,0.0128,0.9036,0.0862,0.121,Low,0,9.64
FKID003179,accident,Bellary Road 2,Yelahanka,13.10515,77.6011616,False,True,False,0.0464,0.0461,0.9036,0.0301,0.0317,High,0,0.0
FKID003185,accident,Non-corridor,No Police Station,13.059892,77.4631592,False,False,False,0.3822,0.0268,0.9036,0.0301,0.121,Low,0,0.0
FKID003182,accident,Non-corridor,No Police Station,13.0598926,77.4631895,False,False,False,0.3822,0.0268,0.9036,0.0301,0.121,Low,0,0.0
FKID003183,accident,Non-corridor,No Police Station,13.059887,77.4627836,False,False,False,0.3822,0.0268,0.9036,0.0301,0.121,Low,0,0.0
FKID003184,accident,Non-corridor,No Police Station,13.0599135,77.4627381,False,False,False,0.3822,0.0268,0.9036,0.0301,0.121,Low,0,0.0
FKID003180,procession,Non-corridor,Malleshwaram,12.9990834,77.5710764,False,False,False,0.3822,0.0098,0.9036,0.2639,0.121,Low,1,164.96
FKID003178,accident,Non-corridor,No Police Station,13.0598917,77.4632075,False,False,False,0.3822,0.0268,0.9036,0.0301,0.121,Low,0,0.0
FKID003181,accident,Non-corridor,No Police Station,13.059899,77.4631997,False,False,False,0.3822,0.0268,0.9036,0.0301,0.121,Low,0,0.0
FKID003186,vehicle_breakdown,Old Madras Road,Ashok Nagar,12.9735277,77.6106699,False,True,False,0.0322,0.0209,0.9036,0.0429,0.0456,High,0,0.0
FKID003187,tree_fall,Non-corridor,Upparpet,12.9779218,77.5754535,False,True,False,0.3822,0.0077,0.9036,0.3944,0.121,Low,0,0.0
FKID003189,road_conditions,Bellary Road 2,Yelahanka,13.09786538,77.59902085,False,True,False,0.0464,0.0461,0.9036,0.1235,0.0317,High,0,0.0
FKID003188,tree_fall,Non-corridor,Jayanagara,12.9263752,77.5831396,False,True,False,0.3822,0.0218,0.9036,0.3944,0.121,Low,1,0.0
FKID003214,vehicle_breakdown,Tumkur Road,Yeshwanthpura,13.0256219,77.54371,False,True,False,0.056,0.0343,0.9036,0.0429,0.0262,High,0,0.0
FKID003220,vehicle_breakdown,ORR East 2,HAL Old Airport,12.9724399,77.6990573,False,True,False,0.0229,0.0442,0.9036,0.0429,0.016,High,0,0.0
FKID003213,vehicle_breakdown,Non-corridor,K.R. Pura,13.0105704,77.6979102,False,True,False,0.3822,0.0279,0.9036,0.0429,0.121,Low,1,0.0
FKID003191,vehicle_breakdown,Old Madras Road,Jeevanbheemanagar,12.9841504,77.6417045,False,True,False,0.0322,0.0155,0.9036,0.0429,0.0456,High,0,36.21
FKID003190,vehicle_breakdown,ORR East 1,HAL Old Airport,12.9432779,77.6977361,False,True,False,0.0299,0.0442,0.9036,0.0429,0.0738,High,0,30.9
FKID003192,vehicle_breakdown,Bellary Road 1,Hebbala,13.0380779,77.5896717,False,True,False,0.0746,0.0165,0.9036,0.0429,0.0541,High,0,0.0
FKID003193,vehicle_breakdown,Magadi Road,Kamakshipalya,12.9883918,77.5106077,False,False,False,0.03,0.0274,0.9036,0.0429,0.0408,High,0,0.0
FKID003194,construction,ORR East 2,HAL Old Airport,12.9692535,77.7011466,False,False,False,0.0229,0.0442,0.9036,0.2646,0.016,High,0,31877.13
FKID003218,vehicle_breakdown,Non-corridor,Bellandur,12.9170139,77.6735186,False,False,False,0.3822,0.012,0.9036,0.0429,0.121,Low,0,0.0
FKID003216,vehicle_breakdown,Magadi Road,Kamakshipalya,12.9835657,77.5294055,False,False,False,0.03,0.0274,0.9036,0.0429,0.0408,High,0,0.0
FKID003208,congestion,ORR West 1,K.S. Layout,12.9122921,77.5673192,False,False,False,0.0206,0.0109,0.9036,0.0441,0.0298,High,0,0.0
FKID003200,vehicle_breakdown,Hosur Road,HSR Layout,12.9137215,77.6250785,False,False,False,0.0365,0.0142,0.9036,0.0429,0.057,High,0,99.3
FKID003195,vehicle_breakdown,Tumkur Road,Yeshwanthpura,13.0294384,77.5386352,False,False,False,0.056,0.0343,0.9036,0.0429,0.0262,High,0,49.94
FKID003199,tree_fall,Non-corridor,Pulikeshinagar(F.Town),12.9882051,77.6176248,False,False,False,0.3822,0.0091,0.9036,0.3944,0.121,Low,1,59.84
FKID003196,pot_holes,Non-corridor,Sheshadripuram,12.9810767,77.5706117,False,False,False,0.3822,0.015,0.9036,0.0242,0.121,Low,0,0.0
FKID003197,pot_holes,Non-corridor,Sheshadripuram,12.981165,77.57078,False,False,True,0.3822,0.015,0.9036,0.0242,0.121,Low,0,0.0
FKID003198,pot_holes,Non-corridor,Whitefield,12.9425141,77.7471162,False,False,True,0.3822,0.0221,0.0088,0.0242,0.121,Low,0,19.21
FKID003206,pot_holes,Non-corridor,Whitefield,12.9425058,77.7471265,False,False,True,0.3822,0.0221,0.0088,0.0242,0.121,Low,0,18.37
FKID003201,pot_holes,Non-corridor,Whitefield,12.9424871,77.7470398,False,False,True,0.3822,0.0221,0.0088,0.0242,0.121,Low,0,17.49
FKID003205,pot_holes,Non-corridor,Whitefield,12.9424407,77.7470255,False,False,True,0.3822,0.0221,0.0088,0.0242,0.121,Low,0,16.99
FKID003204,pot_holes,Non-corridor,Whitefield,12.9424619,77.7469973,False,False,True,0.3822,0.0221,0.0088,0.0242,0.121,Low,0,16.41
FKID003203,pot_holes,Non-corridor,Whitefield,12.9425308,77.747149,False,False,True,0.3822,0.0221,0.0088,0.0242,0.121,Low,0,15.48
FKID003202,pot_holes,Non-corridor,Whitefield,12.9425049,77.7472962,False,False,True,0.3822,0.0221,0.0088,0.0242,0.121,Low,0,14.93
FKID003207,pot_holes,Non-corridor,Whitefield,12.9424843,77.7473385,False,False,True,0.3822,0.0221,0.0088,0.0242,0.121,Low,0,14.3
FKID003210,pot_holes,Non-corridor,Whitefield,12.9425514,77.7477548,False,False,True,0.3822,0.0221,0.0088,0.0242,0.121,Low,0,13.06
FKID003209,pot_holes,Non-corridor,Whitefield,12.9424784,77.7475339,False,False,True,0.3822,0.0221,0.0088,0.0242,0.121,Low,0,12.51
FKID003215,vehicle_breakdown,Tumkur Road,Yeshwanthpura,13.0264,77.544019,False,False,True,0.056,0.0343,0.9036,0.0429,0.0262,High,0,47.03
FKID003212,pot_holes,Non-corridor,Whitefield,12.9423461,77.7471126,False,False,True,0.3822,0.0221,0.0088,0.0242,0.121,Low,0,9.87
FKID003211,pot_holes,Non-corridor,Whitefield,12.9419498,77.7471295,False,False,True,0.3822,0.0221,0.0088,0.0242,0.121,Low,0,9.02
FKID003225,vehicle_breakdown,Non-corridor,Sadashivanagar,13.0152847,77.5725265,False,False,True,0.3822,0.037,0.9036,0.0429,0.121,Low,0,0.0
FKID003224,vehicle_breakdown,Bellary Road 1,Sadashivanagar,12.9984408,77.5843353,False,False,True,0.0746,0.037,0.9036,0.0429,0.0541,High,0,0.0
FKID003217,vehicle_breakdown,Non-corridor,Jayanagara,12.9170038,77.5843604,False,False,True,0.3822,0.0218,0.9036,0.0429,0.121,Low,0,129.54
FKID003219,vehicle_breakdown,Non-corridor,Chikkajala,13.1956883,77.652603,False,False,True,0.3822,0.0091,0.0032,0.0429,0.121,Low,0,0.0
FKID003221,vehicle_breakdown,Bellary Road 2,Kodigehalli,13.184156,77.5666322,False,False,True,0.0464,0.0333,0.0004,0.0429,0.0317,High,0,61.87
FKID003222,vehicle_breakdown,Non-corridor,V.V.Puram (C.Pet),12.9589527,77.5744505,False,False,True,0.3822,0.0045,0.9036,0.0429,0.121,Low,0,30.3
FKID003223,vehicle_breakdown,Tumkur Road,Yeshwanthpura,13.0259938,77.544893,False,False,True,0.056,0.0343,0.9036,0.0429,0.0262,High,0,45.28
FKID003227,vehicle_breakdown,Non-corridor,Mico Layout,12.9361195,77.6066642,False,False,True,0.3822,0.0142,0.9036,0.0429,0.121,Low,0,0.0
FKID003226,pot_holes,Mysore Road,Cubbon Park,12.9726308,77.5947472,False,False,True,0.0909,0.0259,0.9036,0.0242,0.1104,High,0,12989.91
FKID003229,vehicle_breakdown,ORR West 1,J.P. Nagar,12.9065972,77.5734253,False,False,True,0.0206,0.0152,0.9036,0.0429,0.0298,High,0,0.0
FKID003232,vehicle_breakdown,Tumkur Road,Yeshwanthpura,13.0321341,77.5347102,False,False,True,0.056,0.0343,0.9036,0.0429,0.0262,High,0,0.0
FKID003231,vehicle_breakdown,Non-corridor,Whitefield,12.9404818,77.7472237,False,False,True,0.3822,0.0221,0.0088,0.0429,0.121,Low,0,0.0
FKID003230,others,Non-corridor,K.S. Layout,12.9165065,77.5721511,False,False,True,0.3822,0.0109,0.9036,0.0862,0.121,Low,0,0.0
FKID003228,vehicle_breakdown,Non-corridor,No Police Station,13.0588741,77.4668402,False,False,True,0.3822,0.0268,0.9036,0.0429,0.121,Low,1,0.0
FKID003282,vehicle_breakdown,Non-corridor,Malleshwaram,13.0120457,77.5689132,False,False,True,0.3822,0.0098,0.9036,0.0429,0.121,Low,0,0.0
FKID003233,construction,Bellary Road 2,Yelahanka,13.097771,77.5989832,False,False,True,0.0464,0.0461,0.9036,0.2646,0.0317,High,0,0.0
FKID003283,vehicle_breakdown,ORR North 2,Jalahalli,13.0437367,77.5572033,False,False,True,0.0288,0.0241,0.9036,0.0429,0.0426,High,0,0.0
FKID003287,congestion,ORR North 2,Kodigehalli,13.0448501,77.5817382,False,False,True,0.0288,0.0333,0.9036,0.0441,0.0426,High,0,0.0
FKID003286,vehicle_breakdown,Mysore Road,Chamarajpet,12.9585228,77.5552284,False,False,False,0.0909,0.0235,0.9036,0.0429,0.1104,High,0,0.0
FKID003234,water_logging,Mysore Road,City Market,12.9675599,77.5744837,False,False,False,0.0909,0.0033,0.9036,0.0852,0.1104,High,1,0.0
FKID003235,tree_fall,Non-corridor,K.G. Halli,13.0197186,77.618829,False,False,False,0.3822,0.0091,0.9036,0.3944,0.121,Low,1,5696.37
FKID003236,vehicle_breakdown,ORR East 1,HAL Old Airport,12.93919495,77.69506138,False,False,False,0.0299,0.0442,0.9036,0.0429,0.0738,High,0,18.49
FKID003289,vehicle_breakdown,ORR East 1,Madiwala,12.9170634,77.6334718,False,False,False,0.0299,0.0225,0.9036,0.0429,0.0738,High,0,0.0
FKID003237,tree_fall,Non-corridor,Jeevanbheemanagar,12.9821964,77.6459164,False,False,False,0.3822,0.0155,0.9036,0.3944,0.121,Low,1,123.11
FKID003238,tree_fall,ORR North 1,Banaswadi,13.0197506,77.65293,False,False,False,0.0336,0.03,0.9036,0.3944,0.08,High,0,27.82
FKID003242,vehicle_breakdown,ORR East 1,HSR Layout,12.9160679,77.6329851,False,False,False,0.0299,0.0142,0.9036,0.0429,0.0738,High,0,147.83
FKID003240,vehicle_breakdown,Non-corridor,Jalahalli,13.0567941,77.5469099,False,False,False,0.3822,0.0241,0.9036,0.0429,0.121,Low,0,29.09
FKID003241,tree_fall,Airport New South Road,Pulikeshinagar(F.Town),13.004089,77.6194467,False,False,False,0.0082,0.0091,0.9036,0.3944,0.1045,High,0,55.8
FKID003239,tree_fall,Non-corridor,Pulikeshinagar(F.Town),13.0011321,77.627174,False,False,False,0.3822,0.0091,0.9036,0.3944,0.121,Low,0,0.0
FKID003293,vehicle_breakdown,Bellary Road 2,Yelahanka,13.1153322,77.6068718,False,False,False,0.0464,0.0461,0.9036,0.0429,0.0317,High,0,0.0
FKID003243,water_logging,Mysore Road,Ashok Nagar,12.9719162,77.606886,False,False,False,0.0909,0.0209,0.9036,0.0852,0.1104,High,0,0.0
FKID003245,water_logging,Bellary Road 1,High ground,12.9959381,77.5848106,False,False,False,0.0746,0.0226,0.9036,0.0852,0.0541,High,1,0.0
FKID003248,vehicle_breakdown,Old Airport Road,Jeevanbheemanagar,12.9600223,77.6477107,False,False,False,0.0093,0.0155,0.9036,0.0429,0.0789,High,0,118.13
FKID003247,water_logging,ORR North 1,Mahadevapura,12.9951469,77.6660306,False,False,False,0.0336,0.0147,0.9036,0.0852,0.08,High,0,80.64
FKID003249,water_logging,Non-corridor,Chamarajpet,12.9811828,77.5701397,False,False,False,0.3822,0.0235,0.9036,0.0852,0.121,Low,0,831.4
FKID003246,vehicle_breakdown,West of Chord Road,Malleshwaram,13.014328,77.5540398,False,False,False,0.0213,0.0098,0.9036,0.0429,0.0632,High,0,27.25
FKID003253,water_logging,Mysore Road,Ashok Nagar,12.9719161,77.606934,False,False,False,0.0909,0.0209,0.9036,0.0852,0.1104,High,0,0.0
FKID003244,water_logging,Non-corridor,Ashok Nagar,12.9612667,77.6316867,False,False,False,0.3822,0.0209,0.9036,0.0852,0.121,Low,0,0.0
FKID003251,water_logging,Non-corridor,Halasur,12.9612667,77.63171,False,False,False,0.3822,0.0144,0.9036,0.0852,0.121,Low,0,2397.04
FKID003252,water_logging,Mysore Road,Chamarajpet,12.9634616,77.5675385,False,False,False,0.0909,0.0235,0.9036,0.0852,0.1104,High,1,6867.21
FKID003250,water_logging,Old Madras Road,Cubbon Park,12.9767989,77.5992675,False,False,False,0.0322,0.0259,0.9036,0.0852,0.0456,High,0,0.0
FKID003255,water_logging,Non-corridor,Wilson Garden,12.9436955,77.5801278,False,False,False,0.3822,0.0128,0.9036,0.0852,0.121,Low,0,0.0
FKID003254,water_logging,IRR(Thanisandra road),Ashok Nagar,12.9379441,77.6374948,False,False,False,0.0116,0.0209,0.9036,0.0852,0.0632,High,0,0.0
FKID003261,tree_fall,Mysore Road,Ashok Nagar,12.9671343,77.6078962,False,False,False,0.0909,0.0209,0.9036,0.3944,0.1104,High,1,185.28
FKID003257,tree_fall,West of Chord Road,Rajajinagar,12.9950833,77.5508717,False,False,False,0.0213,0.0127,0.9036,0.3944,0.0632,High,1,0.0
FKID003256,tree_fall,Non-corridor,Jeevanbheemanagar,12.9784906,77.6455742,False,False,False,0.3822,0.0155,0.9036,0.3944,0.121,Low,1,0.0
FKID003260,vehicle_breakdown,Magadi Road,Kamakshipalya,12.9900932,77.5037765,False,False,False,0.03,0.0274,0.9036,0.0429,0.0408,High,0,43.29
FKID003259,vehicle_breakdown,Magadi Road,Kamakshipalya,12.9873868,77.4925369,False,False,False,0.03,0.0274,0.9036,0.0429,0.0408,High,0,32.77
FKID003262,water_logging,Non-corridor,Mahadevapura,12.999828,77.6868586,False,False,False,0.3822,0.0147,0.9036,0.0852,0.121,Low,0,7171.72
FKID003258,water_logging,Old Madras Road,Halasur,12.9752166,77.6145596,False,False,False,0.0322,0.0144,0.9036,0.0852,0.0456,High,0,0.0
FKID003263,others,ORR East 2,Mahadevapura,12.9768137,77.6966098,False,False,False,0.0229,0.0147,0.9036,0.0862,0.016,High,0,52.83
FKID003264,water_logging,Non-corridor,Wilson Garden,12.9541386,77.5853718,False,False,False,0.3822,0.0128,0.9036,0.0852,0.121,Low,0,33.98
FKID003271,tree_fall,Mysore Road,Halasuru Gate,12.96147,77.5842333,False,False,False,0.0909,0.0363,0.9036,0.3944,0.1104,High,1,2161.9
FKID003269,water_logging,Mysore Road,Halasuru Gate,12.9642667,77.5803218,False,False,False,0.0909,0.0363,0.9036,0.0852,0.1104,High,0,841.56
FKID003270,water_logging,Non-corridor,Wilson Garden,12.9561953,77.5921601,False,False,False,0.3822,0.0128,0.9036,0.0852,0.121,Low,0,31.0
FKID003272,water_logging,Non-corridor,Chamarajpet,12.968377,77.5747477,False,False,False,0.3822,0.0235,0.9036,0.0852,0.121,Low,1,6522.52
FKID003268,tree_fall,IRR(Thanisandra road),Jeevanbheemanagar,12.9783018,77.6429548,False,False,False,0.0116,0.0155,0.9036,0.3944,0.0632,High,0,0.0
FKID003265,tree_fall,Non-corridor,Wilson Garden,12.9465649,77.5974362,False,False,False,0.3822,0.0128,0.9036,0.3944,0.121,Low,0,62.63
FKID003280,vehicle_breakdown,Magadi Road,Kamakshipalya,12.9894118,77.5063793,False,False,False,0.03,0.0274,0.9036,0.0429,0.0408,High,0,0.0
FKID003267,tree_fall,West of Chord Road,Malleshwaram,12.9998653,77.550901,False,False,False,0.0213,0.0098,0.9036,0.3944,0.0632,High,0,2.36
FKID003266,tree_fall,Non-corridor,Jeevanbheemanagar,12.9784884,77.6440505,False,False,False,0.3822,0.0155,0.9036,0.3944,0.121,Low,0,0.0
FKID003273,water_logging,unknown,Wilson Garden,12.955158,77.591999,False,False,False,0.0,0.0128,0.9036,0.0852,0.0,Low,0,0.99
FKID003274,water_logging,Non-corridor,Wilson Garden,12.955158,77.591999,False,False,False,0.3822,0.0128,0.9036,0.0852,0.121,Low,0,70.98
FKID003275,tree_fall,West of Chord Road,Malleshwaram,12.9998926,77.5507653,False,False,False,0.0213,0.0098,0.9036,0.3944,0.0632,High,0,10957.91
FKID003278,congestion,unknown,Halasuru Gate,12.9622836,77.5937712,False,False,False,0.0,0.0363,0.9036,0.0441,0.0,Low,0,1.99
FKID003284,congestion,Non-corridor,Halasuru Gate,12.9622836,77.5937712,False,False,False,0.3822,0.0363,0.9036,0.0441,0.121,Low,0,125.92
FKID003279,water_logging,Mysore Road,Cubbon Park,12.9683049,77.5948477,False,False,False,0.0909,0.0259,0.9036,0.0852,0.1104,High,0,0.0
FKID003281,water_logging,Non-corridor,Basavanagudi,12.9410827,77.5799627,False,False,False,0.3822,0.0058,0.9036,0.0852,0.121,Low,0,846.77
FKID003276,tree_fall,Non-corridor,Rajajinagar,13.0139567,77.5440267,False,False,False,0.3822,0.0127,0.9036,0.3944,0.121,Low,0,0.0
FKID003277,tree_fall,West of Chord Road,Rajajinagar,13.008135,77.548005,False,True,False,0.0213,0.0127,0.9036,0.3944,0.0632,High,0,0.0
FKID003288,vehicle_breakdown,Bellary Road 1,High ground,12.9945937,77.5851751,False,True,False,0.0746,0.0226,0.9036,0.0429,0.0541,High,0,27.28
FKID003285,vehicle_breakdown,Non-corridor,K.R. Pura,13.0208962,77.7111378,False,True,False,0.3822,0.0279,0.9036,0.0429,0.121,Low,0,108.5
FKID003291,vehicle_breakdown,Tumkur Road,Peenya,13.0393225,77.5183451,False,True,False,0.056,0.0218,0.9036,0.0429,0.0262,High,0,0.0
FKID003290,water_logging,Non-corridor,K.R. Pura,13.0101155,77.6976101,False,False,False,0.3822,0.0279,0.9036,0.0852,0.121,Low,0,81.68
FKID003292,accident,Non-corridor,Kengeri,12.8928009,77.4796977,False,False,False,0.3822,0.0054,0.0005,0.0301,0.121,Low,1,28.09
FKID003294,vehicle_breakdown,Non-corridor,Mahadevapura,12.997221,77.7584725,False,False,False,0.3822,0.0147,0.0034,0.0429,0.121,Low,0,0.0
FKID003296,vehicle_breakdown,Non-corridor,Halasuru Gate,12.9758957,77.5868589,False,True,False,0.3822,0.0363,0.9036,0.0429,0.121,Low,0,0.0
